V1,V2,V3,V4,V5
-0.41867477039966733,-0.10832376701323843,0.634612705851662,0.3512986101150829,-0.7925107772504859
-0.5340179237576583,0.6558119715552747,0.5942839210336415,0.171160418824184,-0.7898383025000408
-0.5431164351171318,0.26568534363591956,0.7851727839460201,0.28857332822966475,-0.8672077398431747
-0.5214701434188007,0.45254751352256556,0.7420371966825509,0.20683634096521072,-0.8007715589047032
-0.7956010940073056,-0.9214191421138803,0.0204288800636427,2.2347467999036112,-0.136583
-0.7439872611591645,-0.7906100055452295,0.05987801886670403,2.258528378837606,-0.136583
-0.794898564427496,-0.9297447682315962,0.015490964196377327,2.2223590881077846,-0.136583
-0.7178417534706479,-0.6478736391043168,0.07467624003488477,-0.9733540174894763,2.288860888704325
-0.6955291872605677,-0.378532649207559,0.20571251774425184,-1.1972666990802776,1.400522226640274
-0.9626340440185611,-1.024368950778619,0.10483676150371424,-0.8764393576295397,-0.7222261122742806
-0.8177726022676757,-0.9995483882256218,-0.27078137864857166,-0.7937208676347242,-0.26194089679379884
-0.46698397650998036,1.5445441772277926,1.3880987335180932,-1.005648097667591,-0.46684139003829794
-0.49168517220145463,1.4018886821564203,1.5235027025258019,-1.02422376276366,-0.4749059571598376
-0.7612815050123564,-0.8973692013858495,-0.2985524864407618,1.7937977256807822,-1.363037650014737
-0.8183437213381679,-0.7503066225401123,-1.5433790614617047,2.1064543665708158,-1.6046453879609763
-0.8245020456319059,-0.7168008282077348,-1.5792834289229623,2.030903417632677,-1.5159984433875546
-0.7569947759008121,-1.8290678009124073,-1.3788242360347747,-1.8634380579097347,-1.863223557659525
-0.9692569768385579,-1.9803450315917277,-1.6159580098880377,-1.6454957959681833,-1.2619848169400165
-0.629426408643804,-0.7415076460169259,-0.3074600867086996,1.1019221338769887,1.626443859291884
-0.31255205680127984,0.14411548880676744,0.8455327362587519,-0.9569763128649457,-0.5640647498643774
-0.5125693926492482,0.07426327525785667,0.7035696700693582,-1.2038537449468416,-0.6718039034388539
-0.3486802566969785,0.20547117893592162,0.8455221031324615,-0.969393255956805,-0.5600741481425212
-0.09946381965013817,0.13216487154243303,0.8023645015722962,-1.0476238889292993,-0.4272444418777498
-0.2884432381067959,0.11620412955538863,0.8435917243867358,-0.9488162552662717,-0.5692455397002764
-0.5131883787783149,-0.5812222597657938,0.32003680605283574,1.513258276437409,-1.472958704247126
-0.47770608273996396,-0.11070393321950336,1.2283749554743686,0.6020345498593836,1.511622614490485
-0.4655800242370607,0.060852802343955736,1.2937951687911091,0.5471698005462391,1.6386729837636989
-1.0959895357604712,-2.084948569307304,-1.8047097933241152,-1.5629919211860228,-0.7062260714674068
-0.429274010326553,2.1276849410821814,0.3847599888108701,0.36358024744884376,-0.5509271395046452
-0.4875639198982113,2.2066211189161353,0.6984198139139015,0.20785955449900936,-0.46718414852406187
-0.9494152828363749,-0.8806575214271883,-0.041837547001886743,1.1975873681580995,-1.0551257221061048
-0.6164221444676294,-0.3229806839785458,1.2153852690835225,-1.2459998282565257,-0.7315233475954211
-0.44116575374908806,-0.25805778641196314,0.9611704431843238,-1.1804473305336645,-0.6619290773087215
-0.41022235524095685,-0.23753893891205474,0.9395790356781285,-1.1692851299788922,-0.6454620643787351
-0.539831323785258,-0.32340507752139075,1.0301667659465639,-1.2160720751546255,-0.7145171488779414
-0.4627485012160076,-0.3156384408254587,1.1336020162913616,-1.2254707665575983,-0.7176601225197365
-0.4357502971064636,-0.1709864303331326,0.057046158867861525,1.061910271340914,-1.132641306726617
-0.44804698999261233,-0.18149715398454452,0.051301828220661705,1.025029307295266,-1.1725205440075954
-0.3955941184802186,-0.12199240246629282,0.10547460088886973,1.1549129877078328,-1.128053033094826
-0.4165080941542532,2.208401200534804,0.485260514482709,0.3663189969346193,-0.4895682571566356
-0.7345252650854446,-0.612299229822086,0.21631920887630315,2.0551996985346217,-1.4918403871407353
-0.7081628984268369,-0.6454313646600475,0.41100086322775636,0.7519876166656443,-1.090930672245003
-0.2281243146689198,-0.5099774202717016,0.6192241161968546,0.5699445975965298,-2.033802639211132
-0.5088437341868699,-0.5488243940736278,1.4568868626230203,-1.346549610055234,0.6519276989045035
-0.6016673874433494,-0.5613749422918693,1.4986556265543487,-1.3013762753038836,0.5676564916236218
-0.3365998061263172,-0.48100425225386384,1.4006942600185717,-1.088330438439138,0.5192345405220944
-0.5683307629295474,-0.6609540730937065,1.4270718775724576,-1.3088747016208404,0.5747659876589596
-0.7926665818065513,-0.8297225613395081,-0.2844268504046287,-1.2051226478941302,-0.136583
-0.8138412951028845,-0.9919518716235797,-0.45732801749007235,-0.7954831418125236,-0.136583
-0.7983038980197302,-0.9747891220125956,-0.36288018597269267,-0.8021011191459818,-0.136583
-0.8163835217215859,-0.994760038183116,-0.47278155775019964,-0.7944003093374933,-0.136583
-0.7742561748670508,-0.7285791471787704,0.17332934903669028,2.067295537173188,-1.5601730191125287
-0.7643511854910461,-0.7063921596765943,0.4056181372800443,1.9730685928742842,-1.5238173772802295
-0.7744987884429518,-0.7430506833914406,0.20139107971982034,2.058506579430396,-1.5676847849516669
-0.17902247095841864,0.012773539995915906,0.5996427154162975,0.7628356492564593,2.423732734782094
-0.5009404554542654,-0.7289393763629918,1.174472275166151,1.1819246817552582,1.8009751372603693
-0.438409345025349,-0.8141297908134528,1.0458292832075817,1.14349083210104,1.787379225008385
-0.32788142369945206,-0.7915575189599076,1.1902635488781264,1.232243218089475,1.9402763985496312
-0.27458217762137094,-0.1315746118090761,1.1580063849237796,-1.2001438017683328,-0.5370558989962393
-0.8419043253012694,-0.752351551851446,0.40553058893247523,0.9639397952775768,-0.136583
-0.7093306742719524,-0.8868893263391091,-0.2566558058132723,1.311347137976713,-1.7485561492996877
-0.7868636701051616,-0.751669506781244,0.25741194485874225,2.322016596220807,-1.6786278720134635
-0.27538598840944994,-0.7637947124994644,0.7572368750270949,0.16143888959386865,0.6172343377334988
-0.8089613189115258,-0.6210744994244519,-0.11065306742737988,1.5424957635077994,-1.642431291675033
-0.7222145842463937,-0.5505866429580216,-0.1127425950450117,1.7762097814717162,-1.6136557910949783
-0.8050063628203649,-0.4238148301740155,-0.014813436427917687,1.9440094966703712,-1.5433274927189393
-0.17043715865011075,-0.7786022795692401,-0.12404310483846503,2.1645236998943735,-1.0968641990945898
0.1622364035102701,0.37539280860930807,0.8602736548223147,0.4086086747297225,1.0159683551188576
-0.6950447034257556,-0.39377147301408727,0.09964060864379157,1.5546280425804886,-0.136583
-0.67282692136601,-1.0599779823613564,-0.017730460772173124,1.9195365158784683,2.248380845741393
-0.6869774214913555,-1.0528716169007706,-0.10014154736662875,1.833531357006361,2.3249623331144558
-0.38123340452422294,-0.8482906045345712,1.1573724685617734,0.9010897387073626,0.8585299249224588
-0.6154565732260152,-0.4490367094432713,0.4178519786222074,2.3829679587098815,-1.5768980304475297
-0.561796179633384,-0.5096779867236992,0.9722857943671671,0.6182784577336896,-0.8700778115793913
-0.6382508329439753,-0.5639316262571923,0.9380642163694282,0.6078664863331866,-0.8670946523506732
-0.7911918788156288,-1.137184944716482,-0.5048798127996288,-0.033262368934086906,1.436313041981157
-0.7925217166347963,-1.0737454517204266,-0.4925459894348253,-0.053930613547456804,1.4564776171323333
-0.7902796686804828,-1.1148875475307705,-0.48865158677133413,-0.05732799393680323,1.4615059918714648
-0.793200673368094,-1.186286449156184,-0.5406162848972521,0.01973298218574291,1.3808351881946694
0.03694105928454282,-0.07601927133380526,1.3287506324628022,0.6783447543388794,0.9459007297862538
0.1642162189692203,-0.0977834304887749,1.4175213031454483,0.46843382755344065,0.6407659579250647
0.18365328500618416,-0.06983581255630188,1.453987973215779,0.4536611676360884,0.6433659424885286
-0.015123031890882585,1.0467206938324534,0.18999702813620878,0.203130663544812,1.0319265961453536
-0.012273932592920957,0.6528386512342835,0.37437007958922663,0.24961364135505915,0.9159780452476965
-0.7895154251483437,-1.0245234658826483,-0.40856001657212815,-0.9383982338122331,1.3664522621832422
-0.8138180477557032,-0.9573619763261633,-0.4724109799071433,-0.8997149012350779,1.4344401411106067
-0.7348956997450217,-0.8659909243509487,-0.5901762149989362,0.7751243796298924,2.721133346085465
-0.710936433566657,-1.0233695370664255,-0.40231681566604705,0.8504099314124508,2.9783571395545616
-0.7756947308986132,-0.8173027797860823,-0.5569798895037528,0.6219192655579944,2.69382816114517
-0.7082247717757401,-0.9189420359474904,-0.80503681764588,0.7896020839374591,2.695487580799261
0.22874828245293538,0.8535248801055726,0.46500799511913005,-1.0083970531627953,-0.41733413439715766
0.10924401395998139,0.6952526516558077,-0.07996428482712346,-0.7780227156849286,-0.325564157577162
0.2757734387017904,0.7959961737479323,0.6014096549889313,-1.092029744235326,-0.4540779510183991
0.12197700915605933,1.0629717339923899,0.13213950015693116,-0.8073478704403243,-0.33451755562851715
0.11884861325296708,1.0518894384964643,0.12744700344085308,-0.8038949346073371,-0.3319576145801825
-0.696480670220512,-0.8032694745037411,-0.19159261007426195,1.2268261308866195,-0.136583
-0.20911577457979624,2.170004027065709,-1.4205478269646181,0.6677876687764208,-0.14045538395640533
-0.2435237423809823,2.265405772025489,-1.424863473149508,0.3530345041928231,0.735215385048531
-0.19046277957289948,2.3392473552617465,-1.4271509554889399,0.37124829637179163,0.5445836564944958
-0.1989460580562218,2.321737357124858,-1.4293667189028965,0.37535891590151993,0.5361741705860225
0.13366993366626045,0.5032710415348162,-0.1893756056860472,0.29251271145070556,-0.4579310572006682
0.12166862884479387,0.49452289939669664,-0.21561160421780665,0.32822797093607775,-0.2055349360861488
-0.07980507716372692,0.4801679288301636,-0.12159765507186412,0.24888546337562423,0.03133609128909917
0.256398136782784,0.5654119214655942,-0.18824427061828275,0.3070865192792103,-0.136583
-0.4562883790830419,-0.14402678495804183,0.9914793427638658,-1.2343097535075094,-0.64115528873979
-0.5285999655417278,-0.165438050162453,0.945225094494661,-1.285709879165209,-0.692833009960152
-0.5334702756198706,-0.04584594835751436,0.8160821514628752,-1.2578085182379704,-0.6900758277979515
-0.5423222528530839,-0.14878584802457595,0.9325063283626401,-1.2915722563689382,-0.69840548058916
-0.5768990584862196,-0.7978769678352333,-0.0281815807142137,1.424778374004526,1.82392910854478
-0.7378587921325935,-0.8269865310035883,-0.19229002040517013,1.4954543378801994,1.949044840531773
-0.6323563620105201,-0.810899144043397,-0.09245883836754859,1.4785447393958764,1.8551051132380245
-0.7078116035905364,-1.0547245238534657,-0.13400143203730308,1.5554632902770835,1.685188559447756
-0.8863906764521735,-0.569003377865319,-1.5212722064284006,1.9590176752727628,-1.6655066193774561
-0.9444619436459967,-0.5650280729002186,-1.4969917389554257,1.8733535795336562,-1.6302035010110985
-1.1821742296849362,-1.845464173375856,0.5070248035466223,0.36627236223658266,-0.8187005503995788
-1.1782856757982663,-1.8364551207069624,0.49946472049377066,0.36238143327408834,-0.819927103699648
-1.0152468785133022,-1.505053624921998,0.33579370161948524,0.2337035767759872,-0.9039869434884886
-0.19602699718371408,1.700533300833742,0.13956758237247027,0.6326471456408479,-0.6932074534384172
-0.25976811754398926,1.5852586581577632,0.08054579801653325,0.716668842938347,-0.7970728672411984
-0.5264469146143608,-0.33787965457766556,0.36148052551369847,0.6791337046113322,-0.136583
-0.4779566311889425,-0.3748154845079099,0.028123901643838267,0.6892179943304635,-0.136583
-0.8117154006754767,-0.9094473961024696,-0.52251280260301,0.008717684781726652,1.4849710141158674
-0.830459,-0.733114,-0.553696,0.068732,1.5027
-0.7160140409276913,-0.8717863496877963,0.02365421259853291,-1.3884437358555393,-0.136583
-0.8376834628302009,-0.8526811339310044,0.09788357467133117,-1.071415890017251,-0.136583
-0.8182145890235127,-0.8772750014011023,0.12250404110106208,-1.3209094374409494,-0.136583
-0.4876234655566668,-0.8841374177290375,1.231417866743899,0.964083101335417,0.937845852306232
-0.37737120355891896,-0.8160790464899714,1.452198938934185,0.9873230386230498,1.0355273079252634
-0.4709082543432819,-0.908337875419424,1.2916605602434363,0.9213360230709792,1.1363143866522365
-0.570294087316047,-0.7050169240088184,0.07558565274611777,2.162841631398162,2.969060267558152
0.5505146442134411,1.0303721935215553,-0.015388535170679434,0.001477751291147411,-0.2643909943372029
0.6488583950626978,0.9107905494188695,-0.04600202318236088,0.11285253916023985,-0.19328356031534397
0.3212857193439206,1.2130263446556928,0.18171114398354002,-0.11891843784636852,-0.394553631715333
0.3834905501359329,1.3120892906127128,0.31451659683099775,0.0904518901080803,-0.4348810941104083
-0.773712303194955,-1.0094320194110153,-0.024872953603825822,2.0762471015365223,-0.136583
-0.62689115181899,-0.863888122899013,-0.06744563998415416,1.8736083785069075,-0.136583
-0.7297199845311678,-0.9359098869655973,-0.0007712807767420657,1.9678116989561216,-0.136583
-0.3168768468059559,-0.2733118020496597,0.9510281585216737,0.47717649281674807,-0.7242158380734627
-0.33574052244029123,-0.2631004468824938,1.0412600828665575,0.4075797462952656,-0.7113407832291586
-0.39103762745832604,-0.39012764708733744,0.866747165188725,0.35267537467128324,-0.7276858323482494
-0.38101256619969404,-0.41651628148563197,0.8530922231652027,0.3396200551175345,-0.7339544877398516
-0.32945572077165375,-0.4451219367117945,0.6545903253283495,0.2834456045707272,-0.7999555587182466
-0.2764075182069221,-0.8536520475296424,0.8551476632594562,0.6128012843306667,0.7355060910154548
-0.2900974217079097,0.08011137407938364,1.7720847949474976,-1.3009231537724808,-0.6193986337256754
-0.37488179351729767,0.28644413231511145,1.6259135651261942,-1.2208187037724294,-0.7006187731553812
-0.26387840067418716,-0.6951956297643714,0.8745503623632933,0.880531261864734,0.8832098086356146
-0.6032379673641763,-0.1418676196695935,1.438925284636246,-1.3077818856433847,-1.094005043802799
-0.472067296180591,-0.028828494092770267,1.1350927913905524,-1.2093078859927888,-1.0026661454817594
-0.1778658117134666,-0.07494306611149631,1.1176313470773551,-1.112554877520091,-0.8609443970682735
-0.6082563678425809,-0.14657456090209758,1.4487290530696404,-1.3117235575947246,-1.0956692369126597
-0.5945120680616952,-0.133683279779967,1.421878678550747,-1.300928181424518,-1.0911113764761244
-0.4163349142537036,-0.33498416590704316,0.7394907096891471,0.3603229030407356,-0.7468823004621153
-0.6045359668634478,-0.49211645758085104,0.8346585636304641,3.0316036426220476,-1.4963283922975303
-0.5875834970878208,-0.6038254692262951,0.8629451606556,2.991106829950112,-1.539606648639356
-0.03978864524870561,1.8364855028245868,0.5074857489895698,0.37775649995406574,0.5004442119712467
-0.062474778248613916,1.8212068047353864,0.4799833495603864,0.38443303862607875,0.5545277111419292
-0.036346855815347356,1.6106109287093011,0.3322145678441878,0.3231137181009257,0.7860135489768619
-0.6832521615490827,-0.6740728843143894,0.690174069529374,0.3883330389249717,1.9592698573433367
-0.27025174434282445,0.11507655495933145,1.83691116023845,-1.3505939749484819,-0.6139009660839994
-0.2724519281459131,0.1009322847039386,1.790825468724237,-1.363948443571656,-0.615026540458913
0.022617531951581837,1.6579143718221128,0.03611880021483191,0.5631951607585415,-0.645933525251271
0.23880469495811887,1.5339392282822675,0.04606225419358678,0.5138793938246452,-0.5483883155239727
0.3874775277016381,1.5171217312769638,-0.09567985924522784,0.47980623771530506,-0.6425483509151448
0.47450831991995146,1.479868238240116,-0.0037166217877125096,0.5724684199159098,-0.5626292239541446
0.5746669699499112,1.2904458827242271,0.10463147573806564,0.40313980881965245,-0.5694124026382591
-0.2965850740581893,1.6704757769440923,0.19667894917398632,0.45777972582429877,1.1189599180998255
0.2824031606436801,0.6464921667563095,1.2757855290164686,-1.0592199688995922,-0.4318980164873642
0.5719645179125337,0.5168830246991463,1.0884510367273668,-0.9899506850349097,-0.4041368368088642
-1.226402657628384,-2.300091009020492,-2.150917158818632,-1.908229614351658,-1.123154095913942
-1.075375270080298,-1.8723115618478652,-0.17412529418844108,-1.422206168742873,2.347351793318545
-0.8540621981714601,-1.4278058136744551,-0.8230332837355686,-1.35149420495187,2.075162507725671
-0.9919804823458566,-1.552408140700945,-0.1682064230113875,-1.3142704690514415,2.162260139289245
-0.8904582369833991,-1.1930840324298,-0.3316322148741239,-1.3846930304946339,3.1056224990141263
-0.8929620121855434,-1.2015900269356838,-0.32863635660751794,-1.3852493599684226,3.0975673798186514
-0.6654275395197427,-0.42320316722439744,1.02930925161079,0.8550683401550276,1.844470160417923
-0.652544526473188,-0.49867134232603777,1.3496903739330828,1.2014704335420636,1.8723464837664763
-0.709529622278499,-0.5651309808041662,1.1066036327798363,1.2503695767358725,1.8193441807060624
-1.185832289230532,-0.6212280164238766,0.11201020544643225,1.308314455296694,-0.136583
-1.1411952391200735,-0.6616064659839614,0.25753080681160884,1.2238852581020838,-0.136583
-0.749718202202331,-0.688099253441071,0.16975325462931498,1.8367565825884489,-1.5066308667743162
-0.7484961847283431,-0.8143998763145442,0.12510455697427814,1.8722345636443847,-1.4867185060556194
-0.7557235274991656,-0.7456601909867298,0.1699929914284042,1.7135217491903731,-1.4759938542828717
-0.6626792820921669,-0.671563593013987,0.06363261664716666,1.816457578352841,-0.136583
-0.6527922730309745,-0.03285615937483504,1.3901699454502423,-1.2005190872787184,-0.6963687698794403
-0.6471466678645786,-0.35539545341186535,1.550165524680067,-1.2776228545228192,-0.7985035353808005
-0.6531934380332067,-0.07306875615751995,1.4619403472944517,-1.30941479326486,-0.8368136373212284
-0.6550237529935098,-0.03751497858871286,1.3923060318277372,-1.2084535889494752,-0.6749885762532537
-0.6452314746005219,-0.6792130811197961,1.5109186154808782,-1.335221720205216,0.8282810054732567
-0.3237735126950536,-0.5812687218717011,1.5732623092199942,-1.2516349237989655,1.0912697323832277
-0.9409520424014919,-2.5068466340211955,0.5091751573724033,-1.3350575823252002,-0.7106160769006941
-1.145636268181695,-2.4432415483677636,0.42659081519967473,-1.2666383931927467,-0.7029601587633989
-0.11892444373569355,-2.4754530681492954,0.9938480029602121,-1.5514794535570915,-0.7606892018079168
-0.045064180781357516,-1.960742361440723,1.3104550043568848,-1.4667848488595525,-0.7996782809847028
-0.44342269506173093,-2.320999464218131,0.35084235946049874,-1.3637138276339154,-0.4993732033667969
-0.7514162361438321,-0.8811774477191257,-0.20536643850500202,1.8873946147485763,-0.136583
-0.7063889434191325,-0.8605816557548411,-0.18145808540875813,1.8649488362559214,-0.136583
-0.683449334860884,-0.9676792124719549,-1.0535432324639307,0.8098723962292941,2.5914305266088737
-0.6739465231421027,-0.9814031178449787,-1.0803236623279755,0.8356300046203444,2.5970878993061577
-0.7588724881614382,-0.7699992821250836,-0.04170871440536001,1.827444185414063,-0.136583
-0.7402419837590204,-0.6597007679492018,0.09588810039500481,1.8316534772273194,-0.136583
-0.6837027583332775,-0.8246398369809054,-0.06968762795177828,1.8465708369462308,-0.136583
-0.43907056551393986,-0.7837400327786102,1.372728172736276,0.6054428278418708,1.020292271296485
-0.6485663379196447,-0.6093871909884572,0.9749856217253845,0.48461659780515653,0.8722544716358135
-0.4989646387195231,-0.7827200869773435,0.9196755022777119,0.4408301570380061,0.9888143846257913
-0.7820409611849213,-0.6544141925035634,0.4022984901270341,1.889947316104289,-0.136583
-0.7927335658685736,-0.676572948777135,0.3050019682862974,1.8822606260579413,-0.136583
-0.7925545436429337,-0.6404814338896889,0.42909422783748896,1.8542388268924732,-0.136583
-0.5606005012889662,-0.9797873226420504,0.4796932030244544,1.3088863775058885,-1.6192368289332693
-0.42576865684877396,-0.8057044950280964,0.6810289828204862,1.4739396597862708,-1.8457892675981797
-0.4759001675114522,-0.6927876480824058,0.452417422162541,1.4835359600604934,-1.6271564597054329
-0.4833633956937772,-0.6569883410769386,0.392578352144876,1.4721401381970038,-1.7876795661040017
-0.8266427751874172,-0.7632568069955454,-0.4598357231642732,-1.510454014952423,-0.136583
-0.7111311591985388,-0.9722284523248165,-0.1508585789159976,1.3011526726439437,3.342672643968771
-0.7145102371697635,-0.9903159077969328,-0.12661511531107966,1.3918410247782016,3.1446911922755514
-0.7473033344032121,-1.0449695172624762,-0.17699011497839115,1.2473888393768773,3.2535563691067635
-0.4121431374567819,-0.6608018484968368,0.40854590379453715,1.4077397121540185,-1.0344207612196366
-0.29443709858444705,-0.8780821755296506,0.27463491129741013,1.4778865538938923,-1.2074765520971145
-0.41219129470519655,-0.6606710613636779,0.4085813345120256,1.4077334895095626,-1.0343809868053337
-0.9611743287722743,-0.7253087320229397,0.455635323664503,1.0469330206480951,-0.136583
-0.5228887167117344,1.9966509166329627,-1.3000817956658326,1.0391205723949737,-0.8121336084067267
-0.5543050779622963,1.7495919608636379,-1.379763270986082,0.9871902906292692,-0.7864796680310724
-0.3002742476022747,-0.0073551936010123825,1.7149086202752872,-1.3308150079734664,-0.6234982754425507
-0.3001454306159941,-0.007209810257895484,1.7127034170174356,-1.3319873802538538,-0.6234881144654988
-0.2758732571239789,-0.28227577398889314,-2.059441711861638,0.5012341909543967,-0.6909585131605965
-0.3262681506271531,-0.3472916551988024,-2.1348247626367076,0.2667908918667708,-0.6883947398496274
-0.9865080169051316,-0.5031264868343848,-2.1296950285856338,1.194429226634936,-0.30974932558619184
-0.3485647795408676,-0.4267828612808521,-2.1823505264189746,0.23736053200663998,-0.6931483501350427
-0.9027016726782758,-0.8061006898697631,1.0216266976094857,-1.60386809692156,-0.8088328574276689
-0.6211233520431171,-0.3774495720183849,1.0850381831245794,-1.2458167959458288,-0.7570780228416257
-0.8038161093724737,-0.8742914551045536,1.104185130509039,-1.6397332087883763,-0.8091029916290519
-0.7104289606268873,-0.6342356471228641,0.9400473766510922,0.5903436255989886,-0.867732189343944
-0.6300760970217821,-0.6575522155618037,0.9551435506361784,0.5838443447465841,-0.9753330993674341
-0.5991523532498054,-0.8856941422212664,1.1229589867352059,0.6904322137760223,-0.8758988174955582
-0.7248720748767338,-0.7138702183510947,0.12272850023313123,1.1685255571188,-1.2142949710110125
-0.6871130683781758,-0.670015543266223,0.2921624503398274,1.1549208116559122,-1.2688119715329875
-0.6969142698412707,-0.680363823949986,0.3133272560837571,1.1652029928626544,-1.1555920159123336
-0.715608831466656,-0.5933352978685521,0.15354114508976993,1.0701761563245642,-1.4433219720667727
-0.3083200531579551,-0.8547710410350566,1.073050162482145,0.8639879311429055,-0.8241128190190591
-0.41234609333048544,0.5536426839342767,0.8319675003004664,0.5921883861671353,1.7905692765157437
-0.4151986038857224,0.32075562631323107,0.9052867444362487,0.6230715259814715,1.8560924161042354
-0.5293565994354281,0.32775520061747265,0.9299337248184547,0.6822407539140946,1.9120127682739467
-0.5390145003568242,-0.7998495639375527,1.0999839912599363,2.635191357957836,-1.4758686455306014
-0.6122480304681784,-0.48585624719318815,0.8438068927439248,2.9820077145364,-1.5444530192280543
-0.2600532964116029,0.945542262454786,-1.3969657853004118,-0.6404342534241252,-0.4297616463722834
-0.049631651696487665,0.6192253945863307,-1.278109647216243,-0.1616232336671114,-0.593216316993274
0.05180536639029134,0.6539700533411048,-1.2617804062532805,-0.39249271664536656,-0.48685871657270324
-0.18060751933882105,0.8258859353290261,-1.3517795615863117,-0.45805806096426094,-0.4909020470364848
-0.05412604195492499,0.6411556564959855,-1.282287041825143,-0.16656313174527662,-0.589273044812416
0.30752490915879027,1.6865703526269678,0.30553379542402465,-0.8444526090122101,-0.40394269350048934
0.2579862324379017,1.5338679309079128,0.30217009209879614,-0.9031595168318727,-0.4191251520742331
-0.1464096553159532,-0.7422894377421276,-0.05271318314326305,2.1087383224690233,-1.1162903981226118
0.07384859744978817,0.220514833322819,0.5866118260490829,-1.1166507312980483,-0.45052334810069133
0.2573523299249016,0.4285825512249416,0.3986950899411082,-1.1697475361902236,-0.4805256389135569
-0.1705025017550286,-0.7718130071853322,-0.08484583248076434,2.173661931546387,-1.1247861854929915
-0.7410471736239274,-0.3523985410342819,0.19668939413867692,0.841277843945827,-0.136583
-0.6835948670858046,-0.58237581979075,-0.06501255741789655,0.8313062222822896,-0.136583
-0.5298783609198823,-0.9679222081668343,1.2647111943452505,0.7826225446201849,1.1252449597049239
-0.43750634223868023,-0.7945530075077756,1.3791820717375411,0.6191181947702763,1.0270846129704236
-0.734102208060064,-0.9151468262250689,-0.2047679969056177,0.5790662805354536,-0.136583
-0.711118314836612,-0.8898473393173131,-0.1584602825158352,0.6440613350731252,-0.136583
-0.7014609737304894,-0.7753982263904036,0.35150599602558874,1.8440718442764532,-0.9651051869790934
-0.6922283774793249,-0.7722599831086722,0.4845210626221409,1.7089362056081288,-1.044183627196169
-0.7552097133840019,-0.8079536488968713,0.22975979519345452,1.8266273638953598,-0.9445387507428635
-0.6215505434675899,-0.7275264641826235,0.556709586389885,1.840189848477796,-1.011989545834503
-0.6313739199120952,-0.7745253678192512,0.24056729915127534,2.347072182467964,-0.136583
-0.47696238244862904,-0.7822755734448835,0.2803446273838303,2.3709337806800415,-0.136583
-0.5692300989311212,-0.78448305424686,0.265950166285566,2.3664999674317793,-0.136583
-0.8211175791714519,-0.8629946022326497,-0.5581632934707109,0.06758188664188117,1.4584249693206484
-0.8118615702938672,-1.2732505295549612,-0.7668668349134456,0.07649098628077418,1.3719570168497122
-0.8082612186377796,-1.041745980559425,-0.5643115161579556,0.06599901480065332,1.397490367668448
-0.6008428110678492,-0.47334984082377807,0.8757425764231023,2.9201297786025764,-1.4252534469460347
-0.27876916351591274,-0.19594001740707814,1.7941191382948007,1.1592609281258663,-0.793287591554326
-0.3710666481951131,-0.11667768115155606,1.8613132478908114,0.7384240053777062,-0.7497983325124559
-0.21054302872350292,-0.22482984718867308,1.703719012161249,1.3837567450910875,-0.8256385247001949
-0.21094738664188217,-0.2238449443151669,1.5149476939242963,1.207095200109053,-1.0895570943093391
-0.6601485733169328,-0.6240748125413943,0.16853131883430317,2.3272617943217355,-0.136583
-0.6558994469444811,-0.64428645259997,0.11337424488528977,2.237589291281627,-0.136583
-0.32531995846344514,-0.7903839041180901,0.6050556008471049,1.993392527274431,-0.136583
-0.33772402294577597,-0.4293818095949342,0.8602517515646902,2.105200402766076,-0.136583
-0.21061495868831426,-0.6408435632290451,0.8621977655661092,2.135083267065587,-0.136583
-0.046509314420748085,-0.4814621451971899,1.18932155561177,1.7424774097165527,-0.136583
-0.26002504938444226,-0.1466530915131442,1.2160005700736989,-1.250532814344598,-0.5385104794164797
-0.39572177332886604,-0.7473704561575715,0.38612329384844535,0.8133928509803621,0.8117086835904329
-0.23668585225353753,-0.5941236330127235,1.5451872780478078,-1.1865226648590812,-0.5371374432393874
-0.4109284310036079,0.9887960433819972,0.15909366464526678,0.1807361685210931,-0.7898478750432018
-0.4053634044330743,0.9874487538053665,0.1586473371753979,0.1853940524525989,-0.7928875671433109
-0.543896149458184,0.8749163130902029,0.42413589903277016,0.12973062432801452,-0.7646809705145096
-0.411062025794365,0.9888283866002726,0.1591043792436951,0.18062435072088787,-0.7897749037779377
-0.552411249252711,0.9228632729938838,0.3449108571740712,0.1036654154400882,-0.7451206758902489
-0.30348577262070814,1.9204289206837624,-1.389500695286194,0.5817508815774796,-0.7738911252383512
-0.40934710700648547,1.959943112863503,-1.3453749780484803,0.8036764591886034,-0.7926733319203938
-0.27817719505327954,1.9284238585532185,-1.3991741598332101,0.5954515177276906,-0.7486403012536922
-0.21281248049541962,-0.48852847634628255,1.1912027198077713,-1.4045636479500243,-1.3597750822775112
-0.26766237562991474,-0.4618825365609516,1.0487089315173872,-1.4485916633688054,-1.3906158179419916
0.37562697102928216,-0.2984279431636995,1.8153439289740243,-1.197162587916671,-0.7120547549558908
0.42166581656406193,-0.055728109751785396,1.6621974958184413,-1.0874332457997629,-0.622411530743836
0.42952298883609574,-0.03705386729762944,1.654124811123852,-1.0831693736602572,-0.6129685033440612
0.24748222266990186,-0.1754266218209005,1.618037582314213,-1.2156317785128858,-0.6423744722650664
-0.16109252174678296,-0.525081203824891,1.3576893312342495,-1.346440204681501,-1.2837187001369461
