V1,V2,V3,V4,V5
-0.21472,2.195332,-1.432011,-0.844682,-0.818617
2.988859,-1.832716,-0.679191,-0.598986,-0.232794
0.954217,0.544128,0.804681,-0.924648,-0.414033
-0.457838,-1.058721,0.010807,0.843016,1.906846
-0.837987,-1.175449,-0.467973,1.24575,3.057082
1.892578,-1.158386,-0.675753,-0.304336,-0.245071
0.478142,0.363987,-0.248673,-0.083771,0.358393
-0.48175,1.110834,0.107288,0.105016,1.725372
2.261413,-1.150624,-0.626478,-0.23671,-0.267128
1.386669,1.121621,-1.386678,0.064925,0.358719
-0.293977,0.736947,0.448004,-0.045088,-0.403772
1.509629,-0.232306,-0.984441,-0.355822,-0.242731
0.221449,1.430543,-1.264106,0.034341,1.635539
-0.782905,-0.478642,0.793832,2.745151,-1.86615
-1.056754,0.087566,-1.139063,0.436453,-0.598977
-0.838984,-0.860969,0.39029,-0.500597,-0.136583
0.206534,1.280118,-1.269857,-0.753934,-0.136583
-0.50627,0.51937,1.623877,-1.305403,-0.136583
0.839442,1.013802,-1.214908,-0.987178,1.278451
-0.862127,-1.078012,-0.271111,0.262339,-0.136583
2.024936,-0.820113,-0.2073,0.096117,0.455759
1.210502,-0.588187,-0.680843,-0.325777,-0.443627
2.600309,-1.057687,0.44125,-0.778645,-0.314206
-0.699145,-0.148211,2.064861,-1.424514,-0.897505
1.873329,-0.326083,-0.508659,-0.199559,0.630224
-0.751938,-0.348256,0.024789,0.819477,-0.79597
2.434157,-0.867105,0.538729,-0.915314,-0.383036
1.040169,0.593419,-0.420639,0.140444,0.8875
-0.621202,-0.264584,1.874895,-1.419608,-0.136583
-0.79743,-0.678912,0.932664,0.767564,0.836867
-0.012708,0.506281,-1.227267,-0.690151,-0.315845
-0.782606,-0.661448,1.066051,-0.500597,-0.136583
-0.742128,-0.988542,0.473041,1.663298,-1.294753
2.138464,-0.800843,-0.598843,0.547194,-0.785522
-0.655267,-1.091829,-0.155922,2.374657,-1.414917
2.544424,-1.851206,-0.648584,-0.342697,0.02534
-1.042384,-0.219182,1.962325,-1.37761,-0.136583
2.853566,-0.757544,0.270443,-0.753219,-0.294354
-0.331594,1.350842,-1.340552,-0.067381,1.751848
-0.393287,1.552532,0.768136,0.490087,-0.552959
-0.764781,-0.124711,0.883185,-1.363116,-0.136583
-0.209458,1.910146,0.11472,-0.974299,-0.384407
-0.694531,0.321863,1.346191,0.631839,-0.136583
-0.513198,0.486963,0.06385,0.007932,-0.437678
0.399572,-0.612518,-0.563246,-0.239879,-0.289001
-0.824353,-0.823289,0.642454,2.054381,-1.285957
1.578463,-0.197702,-0.964484,-0.368533,-0.004727
0.017759,1.759851,-1.201327,-0.704939,-0.345666
-0.682322,-0.736241,-0.132478,0.408024,-0.136583
-0.548966,-0.041356,0.948981,0.540803,-0.841738
0.810481,-0.196715,-0.99015,-0.59106,-0.018272
0.722072,0.886831,-1.400319,-0.711539,-0.315487
-0.728469,-0.553512,0.031129,1.219938,-0.136583
-0.29492,2.001515,-1.501087,-0.013747,-0.451712
1.410856,-0.732245,-0.931819,-0.402061,-0.039794
2.196201,-0.845303,-0.980587,-0.606133,0.103774
0.357976,1.496731,-1.193104,-0.270319,-0.327774
-0.740196,0.182542,1.843364,-1.414466,-0.136583
-0.82617,-1.031679,-0.117513,-0.830359,-0.96625
0.205696,-0.09953,0.014293,-0.093875,0.250113
-0.539723,0.654778,1.952503,-1.280504,-0.609439
-0.669623,-0.66594,0.201745,1.475408,-0.136583
-0.733619,-1.052651,-0.255451,-1.490725,2.533943
-0.806606,-0.61901,1.51797,0.594604,-0.738366
-1.210694,2.065306,-1.496952,-0.915507,-0.433042
1.184091,-0.391664,-0.459881,-0.255934,-0.374013
1.140259,0.612783,-1.184713,-0.676295,-0.314875
2.528389,-1.115991,-0.992113,-0.715078,-0.361898
-1.185296,0.545244,-1.914398,-1.305768,-0.684475
-0.640853,0.308997,0.409568,-1.089428,0.450351
-0.008724,0.986295,0.074704,1.244306,-0.889208
-0.77854,-0.702372,0.690961,2.352838,-0.136583
1.258689,-0.49689,-0.466162,-0.61118,-0.217594
-0.863295,-1.08249,-0.323515,-1.175908,-1.918989
-0.59148,0.171697,0.815054,-1.066135,-0.579053
-0.889194,-1.174634,-0.480769,-1.089607,-0.136583
-0.774682,-0.53397,1.086603,-1.481926,-0.136583
1.892578,-1.158386,-0.676199,-0.304336,-0.24579
0.023551,1.176729,-1.260679,-0.194702,0.162046
-0.48584,-0.753767,0.963126,0.909379,-0.766683
-0.78508,-0.427987,1.679884,-1.455553,-1.107934
2.096437,-0.476552,-1.000843,-0.386349,-0.219196
1.973151,-1.068695,0.086328,1.333016,-0.78117
1.837567,-0.989978,-0.55675,-0.598587,-0.005622
-0.475048,0.385114,0.695413,0.233898,-0.968929
0.018393,0.748861,-1.244708,-0.681979,-0.136583
1.331995,0.491135,-1.185135,-0.637085,0.040376
-0.61852,-0.013649,2.265016,-1.648617,-0.773226
-0.224961,1.243845,0.001258,0.015145,-0.666459
-0.812761,-1.097353,-0.472281,0.596392,3.290344
1.047692,0.430775,-1.112066,-0.611246,-0.136583
1.52981,0.252232,-1.035854,-0.592834,0.019416
-0.745704,0.270186,0.433956,0.25421,-0.136583
0.026001,0.548781,-0.281938,-0.116356,-0.673889
-0.498568,1.92434,-1.463707,-0.034868,1.518768
-0.502384,1.537233,-1.289894,-0.82755,-0.356922
-0.628467,0.296377,0.456962,-1.085547,0.431109
-0.703902,-0.387542,1.771733,0.871289,0.754704
-0.182912,1.133301,1.145603,-1.024539,-0.551449
-0.385862,1.081306,0.928472,0.227422,-0.540984
-0.024434,1.857752,-1.355691,-0.737266,-0.34435
-0.594952,-0.053153,-0.236098,-0.114693,-0.136583
0.470037,1.297391,-1.18894,-0.69298,0.271038
3.183751,-1.809249,-0.642581,-0.595515,-0.028079
-0.692244,0.348312,0.717219,0.418758,-0.519222
2.826328,-1.854762,-0.977843,-0.361824,-0.240014
-0.033149,1.323993,-1.261445,-0.198704,0.148284
-1.069311,-0.143018,1.961277,-1.409406,-0.136583
-0.677411,-0.293325,1.944884,-1.565822,0.930846
0.231429,-0.573867,-0.955544,-0.40639,0.004586
-0.337432,2.393321,-1.450171,0.612356,-0.608831
-0.896988,-1.116595,-0.462389,-1.062046,-1.107242
0.988011,0.015891,-1.085315,-0.244402,0.14602
-0.652421,0.152544,0.681689,-1.157448,-0.136583
0.480972,-0.218089,-1.056342,-0.600976,-0.234401
-0.790999,-1.045127,-0.337194,2.041287,-1.732376
-1.103891,-0.193872,1.949358,-1.55975,-0.858646
-0.818742,-1.106022,-0.361653,0.388293,2.127981
-0.446608,1.532956,0.301337,0.429231,-0.136583
1.269845,-1.186373,-0.912691,-0.373039,-0.258447
-0.541139,0.961785,0.441585,-1.264826,2.146778
-0.366796,1.162688,0.416148,0.016937,-0.464908
-0.216683,0.50614,-0.324193,-0.718792,-0.321133
-0.4871,-0.502597,1.259453,-2.017173,-0.89032
0.931625,0.341967,-1.128638,-0.625738,-0.136583
-0.482021,-0.461,1.146673,-1.24251,-0.831043
-0.213328,2.278922,-1.425391,-0.111969,0.340044
-0.791976,0.288692,0.752953,-1.462561,-0.136583
1.44196,-1.116655,-0.909382,-0.411878,-0.306118
-0.467653,0.553445,-1.219842,-0.694013,-0.136583
-0.628439,-0.316284,1.934295,-1.427099,-0.136583
3.07629,-0.942691,-0.946045,-0.586373,-0.210317
1.134855,0.603759,-0.024544,0.808831,-0.699069
2.837834,-0.137942,-0.441906,-0.14975,0.093491
1.799476,-0.601918,-0.47997,-0.598198,-0.018175
1.966839,0.208251,-0.302712,-0.302493,0.382485
1.974164,-1.758849,-0.714679,-0.389236,0.020425
-0.748165,-0.964572,0.083582,2.537815,-1.610987
0.481938,0.173777,-0.422785,-0.269906,0.065865
2.556768,-1.083115,-0.953186,-0.598348,-0.227433
2.027219,0.211624,-0.442179,-0.009618,0.426033
0.938577,0.443171,-0.405525,-0.668592,0.080053
-0.336657,2.017389,-1.485799,0.356523,1.028733
-1.887051,-0.439946,-1.139007,-0.072611,-0.921493
2.716166,-1.843314,-0.49373,0.268127,-0.434315
-0.224739,1.034694,0.364702,-0.901841,-0.426657
1.313433,-0.315999,-0.631211,-0.32473,0.097983
0.170272,0.794052,0.078163,1.15178,-0.838955
-0.050497,1.129341,-1.419053,-0.744727,0.115036
0.132198,1.222907,-1.355596,-0.754312,-0.136583
-0.67081,-0.283819,1.541321,-1.52229,-0.136583
-0.599831,0.73039,-1.307057,-0.096332,-0.341108
0.791628,-0.668284,-0.922495,-0.566673,-0.069095
-0.590306,-0.465837,0.942951,-1.362162,-0.872141
-0.81938,-0.740861,-0.261518,0.401949,1.13271
-0.30037,2.10844,-1.488825,-0.014104,-0.440024
0.258119,0.437202,-0.28058,-0.074074,-0.592628
-1.10761,-1.870296,-1.674936,-1.733622,-1.227002
1.033287,1.141302,-1.201372,0.212269,0.739359
0.566249,0.17091,-1.151399,-0.691263,-0.326496
-0.558402,-0.383294,0.607292,-0.919692,-0.473004
-0.474401,2.821988,-1.48107,-0.930957,-0.413482
-0.444152,2.402345,-1.270238,-0.733862,-0.424328
-1.177864,0.083383,1.731589,-1.330846,-0.740442
1.879035,-0.754699,-0.555509,0.806031,-0.674054
-0.676116,-0.920422,0.504593,1.554464,1.226415
-0.370387,1.65652,-1.477978,-0.113661,-0.390739
-0.814044,-0.63374,-1.976196,2.05005,-1.906585
-1.782319,-0.911734,-0.646438,-0.315162,-0.278753
1.921214,-1.103319,-0.703855,-0.398271,-0.026612
2.186209,-1.737582,-0.655506,-0.387897,-0.001705
-0.349305,0.87011,1.80764,-1.294405,-0.672845
-0.372432,0.79075,1.053927,0.35588,-0.136583
0.880293,0.429635,0.013831,-0.001462,0.54837
-0.635433,0.891731,1.084161,0.374338,-0.136583
-0.245158,0.306541,-1.198533,-0.662837,-0.264733
0.055758,1.446487,-1.162793,-0.697233,-0.332672
1.57129,-1.00664,-0.957647,-0.604852,-0.22466
-0.680749,0.628799,1.457209,-1.440341,-0.631971
-0.686871,1.091823,0.089548,0.153917,-0.553268
0.604491,0.348418,-0.290433,0.147742,1.667383
-0.70316,-0.073539,0.160344,0.906215,-0.953872
-0.561326,0.647199,0.779028,-1.015572,-0.586966
1.745058,-1.148319,0.997985,-0.99935,0.330228
-0.167545,1.945843,0.249679,0.018214,-0.443479
-0.146509,0.533365,-1.343326,-0.778144,-0.407497
-0.116366,2.707401,-1.596539,-0.074915,-0.380993
-0.74565,-0.762621,-0.053728,1.827372,-1.473612
-0.472713,0.663591,0.362714,0.04476,-0.591618
-0.460024,1.311608,0.258243,0.155459,1.239316
-0.684855,0.612513,0.964844,0.374419,0.491237
-0.092035,2.561289,-1.351334,-0.846777,0.356461
-0.564624,0.269975,1.696806,-1.336029,-0.136583
3.578869,-1.762329,-0.298651,-0.65953,-0.251297
0.522731,-0.181805,1.593794,-1.208788,-0.498632
-0.016506,1.623432,0.032512,-0.780697,0.090091
-0.901948,-1.125119,-0.488415,0.075969,-0.883823
-0.776902,-1.084297,-0.339577,-1.263702,2.956269
1.558492,1.086053,-1.211913,-0.645002,-0.263003
3.074218,-0.662559,-0.957571,-0.602766,-0.040356
-0.667554,-0.919026,1.158073,0.662494,0.697015
-0.845219,-1.149188,-0.425249,0.053258,-0.136583
0.679066,0.196384,-0.316678,-0.682174,-0.290276
-0.103089,1.96113,-1.362597,-0.738182,-0.368374
-0.733236,-0.762609,-0.266674,0.492007,2.115977
-1.045454,-0.633847,0.656134,1.061915,1.285946
-0.32009,1.450741,0.414052,0.966577,-0.752531
-0.739543,-0.896713,-0.270589,0.902223,1.785499
-0.687378,-0.537172,0.778747,-1.493846,2.571103
-0.670896,-0.401574,-1.53859,2.302369,-2.008787
0.022728,-1.17527,1.140567,0.46452,0.607868
-0.320482,-0.00385,1.040052,0.609142,1.904223
0.642279,-0.345356,-0.015551,0.300872,0.427846
-0.700336,-1.090649,-0.320386,0.892908,3.068566
-0.594561,-0.769934,1.445993,0.624037,0.813303
-0.61959,-0.85467,-0.074209,1.862813,-0.136583
0.403788,0.144166,1.233821,0.385955,0.514469
-0.172813,-0.782161,1.459705,0.787689,2.048953
-0.824377,-0.947996,-0.206557,1.470324,1.413292
0.226154,1.235221,0.692776,0.437887,-0.495784
-0.128429,1.306755,0.606287,0.255177,1.357132
-0.793877,-0.788898,0.39566,0.338071,0.808364
-0.299072,-0.941001,0.804702,0.332808,0.943898
-0.293792,-0.879273,0.273901,1.478271,-1.208425
-0.198629,-0.592733,1.255789,1.087263,-1.053591
-0.708668,-0.766634,-0.588355,0.966288,2.354919
-0.563788,1.76562,-1.382672,1.19267,-0.711577
-0.737039,-0.575012,0.485781,0.390576,-0.502308
-0.73668,-0.907293,-0.514115,0.369482,-0.136583
0.224127,1.782998,0.311365,0.094683,-0.428909
-0.697082,-0.645604,0.306426,1.132095,-1.389327
-0.321562,-0.034964,0.764689,1.887119,-1.075777
0.16288,1.225292,0.467054,-0.037008,-0.442299
-0.726194,-0.619947,0.380997,1.871852,-1.368604
0.381127,0.19629,0.972656,-1.083694,1.332497
0.45923,-0.660513,1.126369,1.04734,0.986982
-0.789258,-0.820958,0.262609,0.538625,-0.136583
-0.71991,-0.617057,0.132606,-0.92725,2.017648
-0.83723,-0.999447,0.007023,0.440986,-0.136583
-1.064471,-1.937636,-1.513633,1.773714,-0.136583
-0.798261,-0.906595,0.233015,-1.201625,0.980102
0.479656,0.346573,1.44515,-1.014331,-0.517642
-0.818418,-0.925262,0.117057,2.161759,-1.320383
-0.330332,0.459515,0.617125,1.765868,-0.932881
-0.082762,-0.115616,0.035915,0.624416,1.289671
-0.530648,-0.962423,1.281831,0.766786,1.111941
-0.434786,-0.76159,1.549836,0.512114,1.946386
0.072282,0.035772,1.038561,0.878181,1.311499
0.593498,0.181085,0.159706,0.366044,2.092142
-0.72092,-0.675248,-0.210797,2.242221,-1.942233
-0.601688,-0.796831,1.368807,0.908099,2.309403
-0.552065,-0.385501,0.564512,0.813149,0.524481
-0.794604,-0.640053,0.632221,0.72028,-1.231182
-0.552271,0.002554,1.030457,1.146721,-1.372862
-0.77241,-0.93395,-0.250395,0.504671,-0.872101
-0.736789,-0.657865,-0.270711,0.499804,-0.136583
-0.662069,-0.61494,0.19346,2.36779,-0.136583
-0.406021,-0.730381,1.088321,0.991899,2.42731
-0.660903,-0.346777,0.963201,-1.446546,2.130987
0.192332,0.985202,0.523255,0.479693,-0.535937
-0.805276,-0.865636,0.125243,1.688897,-0.136583
-0.623152,-0.607239,0.538588,0.81325,-0.7954
-0.457051,-0.592914,1.298029,0.647765,2.293385
-0.087152,-0.434359,1.202701,1.508878,-1.470193
-0.587692,-0.27053,0.66359,1.959809,-0.136583
-0.699203,-0.40703,0.190209,-1.192703,1.396757
-0.813725,-0.639184,-0.3648,0.561378,-0.136583
0.307984,-0.797137,1.298915,1.085869,1.70621
-0.814265,-0.958308,-0.474786,-0.899808,1.433597
0.272979,-0.805485,1.255346,1.376316,-1.24091
-0.293792,-0.878548,0.273566,1.47866,-1.208962
-0.056516,1.228629,0.288283,0.458711,1.526747
-0.705676,-0.767686,0.777915,0.281377,-0.136583
-0.475214,-0.499056,0.059792,1.268561,-0.136583
0.076903,-1.093594,1.169473,0.442015,0.5357
-0.263601,-0.782131,1.02541,0.94831,-0.864689
-0.463731,-0.218065,1.160104,0.881973,-0.136583
-0.328604,-0.18157,1.015728,1.194453,-0.136583
-0.400791,-0.285711,0.690215,0.489202,3.167224
-0.767691,-0.814641,-2.230586,-1.439745,-0.750867
0.215289,-0.8595,0.911431,1.889554,1.110824
0.678566,-0.430483,0.781556,1.237502,-1.268948
-0.839197,-0.666424,-0.498764,0.393819,-0.136583
-0.866921,-1.057447,0.261377,1.830498,-1.581179
-0.2756,-1.00809,1.206904,0.776001,-0.136583
-0.668178,-0.866392,0.027356,0.92398,1.664534
-0.493375,-0.861211,0.226001,0.710708,-0.136583
-1.11519,-0.892575,-0.094062,1.503769,-1.923957
-0.150902,0.035408,1.576699,0.994498,-0.863139
0.162604,-0.381107,1.174487,-1.27276,1.53999
-0.283074,-0.832066,1.291351,0.959484,2.626261
-0.82613,-0.889169,0.111554,0.58463,-0.136583
-0.751871,-0.687745,-0.010316,1.228325,1.134563
-0.581783,-0.102597,0.206455,1.797856,-1.476598
-0.526784,0.438624,0.746038,0.205384,-0.809117
-0.799765,-0.872073,0.049696,2.308169,-0.136583
-0.233873,-0.440281,0.724534,1.024214,-0.742063
-0.718133,-0.618257,0.135733,-0.931693,2.063251
-0.066025,0.181943,0.776672,-0.876452,-0.679628
-0.691326,-0.345929,0.22345,-1.202488,1.40483
-0.885438,-1.084878,0.002516,-0.764614,-0.669756
-0.413883,1.341101,1.526312,-0.98676,-0.496943
-0.821082,-0.756783,-1.543468,2.102816,-1.59714
-0.754724,-1.828733,-1.376281,-1.861573,-1.865957
-0.353998,-0.125075,0.215061,1.10165,2.873072
-0.677958,-0.552341,0.278904,2.143618,-1.625186
-0.830244,-0.57236,-0.473294,0.917904,1.546036
-0.706946,-0.602279,0.151961,-0.007268,1.966069
-0.366834,0.206959,0.849903,-0.975349,-0.5524
-0.525803,-0.576878,0.332728,1.48505,-1.499548
-0.269056,-0.959954,1.551619,1.074457,2.069053
-0.51571,0.083207,1.381461,0.525759,1.546928
0.162927,-0.591689,0.914305,0.681514,2.468222
-1.086062,-2.062892,-1.746453,-1.52785,-0.933145
-0.570098,-0.539101,0.029594,0.700444,1.379567
-0.362483,2.153725,0.297155,0.369703,-0.57988
-0.849919,-0.880967,-0.150237,1.066197,-0.96756
-0.459869,-0.604049,0.001747,1.037585,1.717954
-0.750605,-0.645986,1.74809,-1.601273,2.857385
-0.619642,-0.376407,1.085706,-1.244829,-0.756908
-0.534953,0.050072,0.179886,1.871388,-1.20481
-0.420529,-0.573944,-0.256409,0.932806,1.596287
-0.412022,-0.173709,0.067112,1.054019,-1.092498
-0.461425,-0.766084,1.09045,0.745895,2.950398
-0.417465,2.302035,0.460971,0.390158,-0.494685
-0.690682,-0.489578,0.275273,2.038249,-1.419319
-0.820027,-0.781447,0.465423,0.682087,-0.964741
-0.241576,-0.782698,1.253066,1.263979,2.046712
-0.183856,-0.541293,0.638088,0.49849,-2.059307
-0.678305,-0.571737,1.533141,-1.26408,0.49808
-0.318363,-0.951294,1.393358,0.674449,2.711056
-0.796973,-0.973319,-0.35479,-0.802668,-0.136583
0.076441,0.623511,0.553003,1.265184,-0.998254
-0.776002,-0.832715,0.375259,2.004051,-1.614227
-0.045563,0.306682,0.299467,0.899549,2.043012
-0.46343,-0.805472,1.091628,1.1824,1.773112
-0.258721,-0.148599,1.221373,-1.255139,-0.538543
-0.547862,-0.211579,0.669738,0.891627,1.058352
-0.844843,-0.758842,0.405948,0.984015,-0.136583
-0.768716,-1.092154,-0.159123,1.399391,-1.653223
-0.709277,-0.950774,-0.019607,0.687139,-0.136583
-0.834296,-0.777359,0.231087,2.359416,-1.663353
-0.342041,0.333296,1.150628,1.662758,-0.967671
-0.745575,-0.560966,1.845461,-1.488238,2.534012
-0.268034,-0.708791,0.742504,0.108247,0.51584
-0.777624,-0.51583,-0.145605,1.730138,-1.575815
-0.440276,-0.779079,1.62686,0.658067,0.908746
-0.170163,-0.778226,-0.123902,2.165061,-1.097057
-0.155185,-0.222683,0.449765,0.816175,3.0608
0.171253,0.691967,0.759005,0.430017,0.927271
-0.696288,-0.375405,0.108093,1.553497,-0.136583
-0.32549,-0.643784,1.112289,0.914677,2.34585
-0.680851,-1.057097,-0.009095,1.906214,2.201398
-0.178498,-0.752657,1.161423,0.839463,0.84111
-0.693454,-0.89498,0.31304,0.879361,-0.136583
-0.065614,0.182272,0.777212,-0.876527,-0.679735
-0.598366,-0.397413,0.440526,2.409094,-1.550711
-0.351684,-0.495278,0.966043,0.623553,-1.088975
0.37393,0.126518,0.490816,0.893171,-1.303674
0.265188,0.950775,0.829566,-0.873141,-0.376742
-0.790168,-1.112158,-0.486665,-0.060274,1.46459
0.117174,-0.134463,1.520477,0.474108,0.682292
0.037111,0.90012,0.149919,0.157191,0.964844
-0.777673,-0.880857,-0.280343,-0.892186,1.502625
-0.735108,-0.869956,-0.589139,0.753504,2.772659
0.105437,1.004379,0.10733,-0.789092,-0.320983
0.07072,1.154815,0.904807,0.236697,-0.444971
-0.69108,-0.763885,-0.199464,1.190297,-0.136583
-0.189601,2.394085,-1.425312,0.406458,0.519358
0.139931,0.165904,0.888425,1.135585,-0.927862
0.11839,0.492133,-0.222779,0.337985,-0.136583
-0.682359,-0.674001,0.184556,2.107976,-1.699262
0.289223,-0.889747,1.163357,0.481855,-0.569798
-0.543648,-0.164203,0.949943,-1.296629,-0.699653
-0.747387,-0.83791,-0.225784,1.590068,1.919771
-0.842015,-0.894287,0.081529,0.56567,-0.136583
-1.206925,-0.547061,-1.387252,1.48618,-1.470645
-1.327671,-2.182553,0.789898,0.511858,-0.772807
-0.195348,1.702111,0.139836,0.63352,-0.693454
-0.421481,-0.263468,0.325769,0.554497,-0.136583
0.569696,1.284195,0.566921,-0.908091,-0.359959
-0.830459,-0.733114,-0.553696,0.068732,1.5027
-0.251263,1.422435,0.21207,1.10504,-0.763276
-0.436664,-0.65865,1.568206,0.429752,0.987524
-0.813852,-0.882786,0.128021,-1.376816,-0.136583
-0.830108,-1.023969,0.075727,0.301364,-0.136583
-0.406423,-0.813917,1.402586,1.00763,1.087067
-0.57121,-0.707909,0.079709,2.157755,2.954393
0.405674,1.206492,0.029699,-0.162555,-0.369118
-0.71985,-0.981254,0.018666,2.011056,-0.136583
-0.30445,-0.922287,1.440752,0.580267,2.55029
-0.298692,-0.256852,1.06483,0.382434,-0.709178
0.449215,-0.631439,2.100099,-1.258604,-0.54662
-0.244825,-0.738803,0.698741,0.176695,-0.811779
-0.406244,-0.968129,1.074739,0.432623,0.596787
-0.606329,0.478586,0.790212,1.346537,-1.19189
0.277276,0.794158,0.605768,-1.094702,-0.455252
-0.619364,-0.385608,1.503425,0.632183,2.039937
-0.59283,-0.038101,0.102417,0.863028,1.059552
-0.805866,-0.768463,0.078449,0.595489,-1.441145
-0.773473,-0.031345,-0.227327,0.813865,1.738489
-0.273271,0.181731,1.735674,-1.32083,-0.614486
-0.259531,-0.690215,0.881964,0.874252,0.876463
-0.461587,-0.009008,1.162201,-1.196523,-1.047031
-0.299376,-0.283431,0.953336,-1.039996,1.45772
-0.41904,-0.336369,0.737977,0.350592,-0.746884
-0.610634,-0.495948,0.823548,3.046948,-1.55376
-0.039986,1.835686,0.507198,0.377387,0.500307
0.278254,0.140935,0.96787,1.110112,-0.907267
-0.664252,-1.031774,-0.049584,0.589781,1.092556
-0.718855,-0.778937,0.787867,0.312574,1.844357
-0.534042,-0.542684,-0.184598,0.97942,2.186648
0.460371,0.644391,1.313276,-1.000308,-0.415207
-0.254714,0.171568,1.850701,-1.380499,-0.609495
0.1995,1.623444,-0.047568,0.507014,-0.607691
-0.319752,1.450917,0.414052,0.966753,-0.752783
0.564024,1.417265,-0.140866,0.454253,-0.675286
-0.296974,1.670068,0.196546,0.457492,1.11857
-0.438951,-0.746768,1.509649,0.64761,0.92628
0.246882,-0.793228,1.190101,1.423194,-1.303036
-0.69193,-1.05288,-0.02871,1.545274,-1.822326
-0.438212,-0.650845,-0.006465,1.093553,1.462216
0.077283,-1.093527,1.169819,0.442611,0.536115
0.605679,0.59423,1.07865,-0.946877,-0.387314
-1.212601,-2.143121,-1.688322,-1.66992,-0.84291
-1.112109,-1.946091,-0.066419,-1.433943,2.39253
-0.745302,-0.606851,0.954006,1.281066,1.786072
-0.564541,-0.455093,0.151654,0.608848,1.226509
-1.227217,-0.626251,0.10895,1.317612,-0.136583
-0.744585,-0.680717,0.171168,1.787675,-1.495969
-0.739412,-0.654787,0.102018,1.831841,-0.136583
-0.018841,-1.014112,1.372124,-1.178975,0.732606
-0.653298,-0.08355,1.480647,-1.337798,-0.87342
-0.581582,-0.265324,1.648298,0.887333,1.897291
-0.32048,-0.659467,1.419454,-1.10664,1.053407
-0.158328,-2.750045,0.824942,-1.596663,-0.739889
-0.756829,-0.864017,-0.243782,1.86619,-0.136583
-0.784327,-0.262598,-0.146129,1.11826,-0.136583
-0.672326,-0.984356,-1.093338,0.837806,2.592436
-0.761914,-0.788006,-0.064172,1.826757,-0.136583
-0.80507,-0.552847,-0.263979,1.044402,-0.136583
-0.325337,0.478727,1.265309,1.296859,-0.885459
-0.589536,-0.711003,0.97177,0.489775,1.009166
-0.803861,-0.340747,-0.062577,1.612854,-1.889421
-0.7689,-0.672487,0.393564,1.898945,-0.136583
-0.794863,-0.63678,0.410821,1.881168,-0.136583
0.104094,-0.42688,0.331906,0.675555,-0.535326
-0.394622,-0.881573,0.647359,1.48107,-1.834996
-0.670153,-0.885557,-0.315357,1.191766,-1.603263
-0.80578,-0.628299,-0.510857,0.151867,-0.136583
-0.831003,-0.781418,-0.474497,-1.514571,-0.136583
-0.710843,-0.970686,-0.152926,1.293419,3.359556
-0.419452,-0.64731,0.416861,1.403384,-1.023675
0.022695,-1.175421,1.140729,0.464249,0.607694
-0.841344,-0.751114,0.405451,0.960112,-0.136583
0.108161,-0.550271,0.139016,1.276684,0.84198
-0.564398,1.670221,-1.405362,0.970507,-0.778238
-0.824887,-1.01276,0.03761,0.357097,-0.136583
-0.299396,-0.006364,1.699874,-1.338808,-0.623429
-0.357568,-0.456679,-2.231332,0.314,-0.699106
-1.068109,-0.692037,0.88353,-1.543876,-0.808381
-0.599629,-0.820014,0.486915,0.456409,-0.136583
-0.821061,-0.784368,0.188479,0.64027,-0.136583
-0.752972,-0.729188,0.950332,0.566315,-0.925166
-0.532695,-0.670115,0.808365,0.376524,0.767549
-0.679712,-0.688139,0.281573,1.171867,-1.17934
-0.35814,-0.907072,1.15307,0.873034,-0.825719
-0.470293,0.509571,0.826897,0.631174,1.828096
-0.616693,-0.458064,0.899599,2.803165,-1.518822
-0.047809,0.625873,-1.276248,-0.153205,-0.593102
-0.571938,-0.871691,0.78375,0.614198,3.255216
-0.423779,-0.974252,1.018224,1.362368,2.81312
0.333242,1.765843,0.30728,-0.813976,-0.396061
-0.424041,-0.489913,1.187454,-1.281405,2.490581
-0.146473,-0.742351,-0.052738,2.108654,-1.116259
-0.432039,-0.685458,0.564544,0.796728,3.456286
0.251889,0.328337,0.341913,-1.190326,-0.487456
-0.714842,-0.690894,0.777115,1.079065,2.848786
0.316357,-0.468655,0.995543,0.325065,-0.592959
-0.170803,-0.77218,-0.085242,2.174452,-1.124888
-0.78281,-0.338261,0.135307,0.861409,-0.136583
-0.52677,-0.990132,1.195569,0.846582,1.178976
-0.704448,-0.882505,-0.145021,0.662924,-0.136583
-0.602094,-0.715212,0.576582,1.876322,-1.003127
-0.445875,-0.804249,0.316335,2.405064,-0.136583
-0.794892,-1.227628,-0.570705,0.064353,1.334125
-0.335927,-1.176975,0.929282,0.635946,-1.027937
-0.590517,-0.483308,0.860201,2.996328,-1.364297
-0.074785,-0.084185,0.069328,0.907596,0.913578
-0.69162,-0.478209,-0.249247,1.772534,-1.97432
-0.351223,-0.16526,1.890121,0.920854,-0.758932
-0.653057,-0.657807,0.076477,2.177603,-0.136583
0.227446,-0.901592,1.076305,0.562376,-0.5527
-0.143223,-0.552985,1.013275,2.21833,-0.136583
-0.258525,-0.148223,1.221957,-1.255706,-0.538656
0.242154,-0.515247,0.337558,0.83522,0.677834
-1.059137,-0.875378,0.107787,0.461345,0.980304
-0.273819,0.631396,0.910199,1.29642,-0.722916
-0.606698,-0.151372,-0.015472,1.118762,-1.421849
-0.236732,-0.594257,1.544963,-1.186315,-0.536999
0.10364,-0.571863,1.27927,1.793199,-1.012972
-0.292899,-0.690863,1.0128,1.047403,2.650217
