V1,V2,V3,V4,V5
-0.565643,0.038897,0.279574,0.07099,-0.482734
3.170557,-1.868491,-0.997511,-0.403461,-0.026261
-0.612558,-0.236419,2.019801,-1.449943,-0.136583
-0.773546,-0.875452,-0.29734,-1.284885,-0.136583
1.313433,-0.315999,-0.631211,-0.32473,0.097983
1.143473,-0.862119,-0.650468,-0.203889,-0.352607
-0.532749,-0.672569,1.522184,0.472509,1.136
-0.889194,-1.174634,-0.480769,-1.089607,-0.136583
-1.689673,-2.514591,-1.870246,-1.590399,-0.980192
2.118959,0.236745,-1.099563,0.345861,-0.570193
-0.536181,-0.180759,1.755881,-1.326965,1.508989
1.848071,-1.738432,-0.592977,-0.252,-0.252345
-0.068521,1.524708,-1.54725,-0.778595,0.124807
0.416306,1.169867,-1.197451,-0.216874,0.134896
0.429803,1.72292,-1.334548,-0.73461,0.541666
0.813486,-0.084737,-0.346098,-0.189563,-0.449601
0.209406,0.662146,-1.288704,-1.068463,0.640368
-0.512419,1.869256,-0.031591,0.198616,1.829972
-0.631523,-0.144381,1.840144,-1.458342,-0.848129
-0.547882,-0.529866,-0.167154,0.669323,2.463237
-0.593317,1.170067,-0.042508,-0.125463,-0.534037
0.3476,1.517681,-1.321252,-0.778918,-0.371861
-0.318928,2.594365,-1.347944,-0.779584,-0.398437
-0.200134,-0.468402,1.070546,0.745727,2.333637
-0.639741,-0.352328,0.996116,1.64021,-0.136583
-0.329429,-0.124546,0.547482,-0.88122,0.30304
0.756984,0.070129,0.989427,-1.089396,-0.426452
-0.523332,-0.527851,0.13332,1.542964,-1.942059
-0.598224,-0.375108,0.942325,-1.732816,2.614465
-0.792688,-0.593791,0.443454,1.877226,-0.136583
2.444206,-0.310801,-0.021467,-0.686288,-0.274638
-0.205594,0.882812,0.91557,-0.996418,-0.136583
-0.19083,-0.240767,0.655799,-1.409384,2.938723
-0.835015,-0.948065,-0.265563,0.07986,-0.666781
2.588221,-0.924435,-0.957056,-0.384284,-0.009482
-0.761304,-0.071001,0.530765,0.08845,-0.48121
-0.205759,1.817168,0.452002,0.302594,-0.518143
-1.180234,-2.530356,1.219644,-1.740483,-0.136583
-0.320912,-0.881265,0.778001,1.171905,2.915809
-0.352931,-0.08073,0.18437,0.460874,-1.368605
-0.716477,-0.989572,-0.064295,1.788064,2.795087
-0.673701,-0.831275,-0.12683,1.011246,2.340725
-0.753696,-0.923455,-0.092537,1.528727,-1.450276
2.568844,-1.799324,-0.642915,-0.161872,-0.300949
-0.400426,-1.05292,1.195807,2.533885,-1.318202
-0.635215,0.587027,0.0562,-0.08375,0.14486
-0.830649,-1.105849,-0.246699,-0.745461,-0.892059
-0.498776,-0.415863,-0.081601,0.738882,-0.136583
-0.254198,0.707536,-1.273489,-0.782688,-0.136583
-0.355626,-0.839053,1.284122,0.72877,-1.086981
-0.544318,0.882906,-0.166551,-0.106806,-0.37095
-0.736054,-0.60531,0.111341,1.080659,-1.140589
-0.799985,-0.966259,-0.285492,0.706434,1.393684
-2.17234,-2.749164,-1.204212,-0.687715,-0.355676
-0.837813,-0.924827,0.323456,2.004904,-1.493307
-0.055884,1.557972,-1.556322,0.034546,-0.657055
-0.475901,1.052342,0.556753,0.548657,1.634809
-0.52079,0.669959,0.430271,-1.053173,-0.136583
-0.760705,-0.453307,1.511119,-1.551184,-0.827624
-0.116081,0.472264,-1.093552,-0.677729,0.048513
-0.538463,-0.420642,0.317308,1.185941,1.166631
1.559331,-0.442203,-0.964809,-0.360297,0.054215
-0.256927,0.398932,1.475709,0.388306,-0.579654
-0.812722,-0.690766,0.659764,-0.500597,-0.136583
-0.783409,-0.828629,-0.054843,2.381123,-0.136583
0.478142,0.363987,-0.248673,-0.083771,0.358393
2.261274,-0.157223,0.574669,-0.770625,-0.305066
-0.687525,-0.094713,1.296527,-1.230449,-0.136583
-0.841511,-0.8605,-2.033262,1.70474,-0.136583
0.972977,0.303862,-0.091863,0.398646,1.299034
-0.522224,1.425749,1.5224,-1.038929,-0.466256
1.194699,1.122808,-1.232689,-0.688229,-0.34248
1.271091,-0.00647,-1.053568,-0.622569,-0.24388
-0.327615,-0.678131,1.083016,0.962032,2.540006
-0.593085,-0.889067,0.742353,1.377647,2.876686
2.255428,-1.166675,-0.655144,-0.25763,-0.245637
-0.562018,0.325435,1.345553,-1.283242,-0.82128
0.256722,1.189431,1.009472,-0.964069,-0.427583
-0.301555,-2.853305,0.971522,-1.252668,-0.684231
-0.343317,1.083222,-1.372604,-0.087599,-0.136583
-0.201984,-1.035276,0.845008,0.498147,1.114524
-0.80979,-1.011046,-0.359811,0.793627,-0.136583
-0.757646,-0.652479,-0.007193,1.090778,2.605049
0.388218,0.943854,0.047075,1.119465,-0.778451
-0.007669,2.182419,-1.348355,0.48676,-0.531513
-0.728884,-0.686383,0.668928,1.547433,-1.166617
0.023551,1.176729,-1.260679,-0.194702,0.162046
-0.652025,-1.032014,0.167998,2.464309,-1.583612
-0.034893,1.738865,-1.420528,1.088117,-0.688248
2.96756,-0.703645,0.19049,-0.804642,-0.301148
-0.637695,-0.525947,0.159903,2.163944,-0.136583
-0.412191,1.785971,0.594843,0.258769,-0.466484
-0.307023,1.698785,-0.000676,-0.826503,-0.408152
0.935701,0.089329,-1.044897,-0.336966,0.124982
0.566249,0.17091,-1.151399,-0.691263,-0.326496
-0.507103,-0.644201,1.51019,0.491164,0.967733
0.393959,1.557843,-1.287216,0.379287,0.82262
-0.629583,-0.147224,1.4823,-1.552568,1.609897
-0.057515,0.408567,-0.364759,-0.271342,-0.27443
-0.498996,0.218732,2.359945,-1.414338,-0.679977
0.958374,-0.073539,-0.373866,-0.68684,-0.859366
-0.717154,-0.063693,1.344418,-1.186485,-0.136583
-0.710883,-1.00233,-0.151444,1.638415,2.595042
-0.593059,-2.433803,0.608026,-1.083771,0.754461
0.084302,0.109386,0.967091,0.580182,1.347316
0.492593,0.598977,-1.130341,-0.955034,2.105293
-0.568744,1.719936,-1.3924,-0.838795,-0.368583
0.007536,0.805156,-1.195748,-0.291356,-0.136583
2.930657,-1.754558,-0.675033,-0.591987,0.004884
-0.716124,0.370461,0.424015,0.277242,-0.136583
-0.75083,-0.376658,-0.271624,0.876336,1.402128
-0.854115,-1.063981,-0.043878,1.255856,-0.862948
-0.603197,-0.29155,1.783814,-1.374938,0.521774
2.161626,-1.115893,-0.338401,0.735174,-0.527588
-0.806889,-1.08772,-0.18169,2.181043,-1.510699
1.204912,-0.414523,-0.460398,-0.248923,-0.69208
-0.210195,2.168366,-1.388318,-0.81323,-0.354165
-0.79641,-0.576901,-0.478732,0.185229,-0.136583
-0.792143,-0.983091,-0.326167,1.403785,1.533411
-1.313993,-0.413884,1.293102,-1.327643,-0.781731
-0.395932,2.43561,-1.508537,-0.867297,-0.399803
-0.298698,1.549477,-1.472648,0.043398,0.715675
-0.575164,-0.532058,1.833315,1.084061,-0.931959
-0.440512,-0.546459,1.242412,0.706954,2.655551
-0.796436,-1.312064,-0.991998,-1.333082,2.004289
-0.04951,1.123113,-1.444516,-0.758297,0.134742
-0.556506,-0.295628,2.316463,-1.470319,0.542526
0.502573,-0.3697,-1.020323,-0.383481,-0.136583
-0.466957,-0.770954,1.493311,0.762128,-1.580625
0.203222,-0.06737,1.332154,0.463729,0.606334
-0.323914,-0.899438,-0.025862,1.576409,-1.223409
-0.17646,2.110955,-1.374488,-0.784838,-0.358863
-0.682819,-0.154145,2.075083,-1.696389,-0.136583
-1.058564,-0.822349,0.452683,2.421008,-1.873837
-0.862129,-1.156826,-0.391398,0.951801,2.708467
-0.558833,-0.869662,1.280383,0.982433,0.841033
-0.257462,0.394631,1.482819,0.384751,-0.582842
-0.541767,-0.297848,0.910188,0.547415,-0.723368
-0.706946,-0.602279,0.151961,-0.993926,1.966069
2.488691,-1.056133,0.724956,-0.834565,-0.359172
-0.790184,-0.797708,0.72555,1.772723,-1.028348
-1.193155,-0.376761,0.982533,-1.480411,1.531816
0.300112,-1.08576,-1.968168,1.377785,2.020098
0.686158,0.626496,-1.197832,-0.655752,-0.277196
-0.510089,-0.311336,1.291243,0.984467,0.989489
0.102957,0.760353,-1.274822,-0.695644,-0.311448
0.290551,0.401987,-1.132626,-0.666268,-0.250592
0.452325,-0.235209,-1.051621,-0.604195,-0.232782
-0.698242,0.005116,0.076894,0.71873,0.851022
-0.472184,-0.550198,-1.890849,-2.074358,-0.959023
-0.60953,-0.002604,2.078703,-1.457639,-0.782332
-0.629042,-0.684631,0.318194,0.659395,-0.136583
0.085686,-0.774352,0.676103,1.256296,2.282145
-0.622532,0.143755,-1.156737,-0.684729,0.064699
-0.529819,1.089144,-1.404216,-0.230338,0.122925
0.891496,0.000498,1.354003,-1.234416,-0.602752
-0.247376,-0.790792,0.975163,0.852922,-0.822148
-0.584778,-0.534039,1.283474,-1.611533,-0.793225
0.240838,1.088697,-1.408654,-0.242357,0.300872
-0.279948,1.824147,-0.007794,0.121153,1.077128
2.817711,-0.715195,-0.976997,-0.584742,-0.036446
-0.360799,0.758202,0.435512,-0.888687,-0.610195
-0.685502,-0.05226,1.244497,-1.191524,-1.066684
-0.753892,-0.995612,1.289006,0.703645,-1.882941
-0.609299,-0.204788,1.502269,-1.24859,-0.675366
-0.476814,0.969023,0.331485,0.034222,-0.638649
-0.752891,-0.860902,-0.260063,1.084363,-0.136583
0.025999,1.075819,-1.35413,-0.24147,-0.136583
1.873329,-0.326083,-0.508659,-0.199559,0.630224
2.464632,-0.269272,-0.035627,-0.68567,-0.266613
0.153769,-0.992884,1.315091,-1.296251,0.453686
1.874354,-0.341721,-0.127961,0.781952,-0.676645
-0.302345,1.913706,-1.557423,0.110574,1.499251
-0.273456,0.18904,-1.203419,-0.699836,-0.261147
0.641429,0.920835,-1.210943,-0.23196,0.2635
0.831745,0.317539,-1.275623,-0.009881,-1.14073
1.410856,-0.732245,-0.931819,-0.402061,-0.039794
-1.310934,-2.833318,-1.476058,-0.848209,-0.398917
-0.209458,1.910146,0.11472,-0.974299,-0.384407
-0.52404,0.063819,0.692052,-1.221839,-0.681202
-0.74565,-0.762621,-0.053728,1.827372,-1.473612
2.354027,0.108011,-0.436944,0.351668,-0.414959
-0.352733,0.293886,1.550657,0.48241,-0.966994
2.486851,-0.362033,-0.03812,-0.091904,-0.355112
-1.042384,-0.219182,1.962325,-1.37761,-0.136583
0.209287,1.276452,-1.335176,1.260012,-0.816079
-0.096512,1.275148,0.252445,0.274712,1.136452
-1.376619,0.655366,0.262177,-0.94963,-0.620457
2.4339,-0.603851,-1.007721,-0.168206,-0.296567
-0.55406,-0.389659,1.10037,0.995339,2.549734
-0.831819,-0.861356,0.558633,2.112245,-1.36844
-0.490104,0.73865,-1.350442,-0.866699,0.372287
-0.628984,0.789152,0.041545,1.503618,-0.136583
1.757146,-0.714276,-0.947228,-0.335948,-0.225372
0.093409,0.757932,-1.270042,-0.03992,1.930247
0.604491,0.348418,-0.290433,0.147742,1.667383
-0.706333,1.139105,-1.463321,-0.130855,0.176992
-0.832977,-0.815247,0.419033,0.652361,-0.981886
0.580432,-0.515025,0.85912,1.559937,-1.010595
-0.415991,1.034059,-1.24575,-0.706425,-0.290618
-0.035342,0.182895,0.362584,1.830636,-1.16626
-0.146498,2.168107,-1.2446,-0.120657,1.218188
-0.324704,2.215472,-1.545313,-0.828575,-0.136583
0.553346,-0.076148,-1.058686,-0.357411,0.028374
0.748122,0.348242,-0.411237,-0.16003,0.121982
1.209815,0.735783,-1.276338,-0.281791,-0.521261
-0.598446,-0.069098,0.988249,1.239272,-0.136583
-0.305515,1.451634,-1.283096,-0.112059,1.922377
0.565003,-0.046831,-1.079358,-0.349509,0.026431
1.953074,-1.056363,-0.690851,-0.381522,-0.276007
-0.824353,-0.823289,0.642454,2.054381,-1.285957
-0.555974,1.078052,-1.192741,-0.131213,-0.347871
-0.309303,1.047278,0.198274,-0.011421,0.197785
-0.003486,0.941081,-1.312085,-0.739827,-0.332755
2.483404,-0.072129,-0.361258,0.084421,-0.41544
-0.690035,-0.689537,0.686066,1.776451,-0.136583
-0.749319,-0.995182,-0.426201,1.231262,-1.402157
0.017869,1.72849,-1.312648,-0.739382,-0.350519
-0.158484,2.644762,-1.433735,-0.100736,0.34062
0.250329,-0.257745,-0.549038,-0.252008,-0.292244
-0.690406,-0.057771,-1.122825,0.045122,0.818249
-0.77854,-0.702372,0.690961,2.352838,-0.136583
-0.453118,1.561309,0.643923,-0.967547,-0.4752
0.288467,1.874332,-1.294032,-0.745707,-0.361323
-0.450872,-0.756243,1.313784,-1.356718,0.656671
-0.862789,-1.064913,-0.368715,1.474906,-1.618619
0.303291,0.967213,1.09836,-1.004061,-0.435342
1.909487,-1.134845,-0.686878,-0.406397,-0.031059
-0.795843,-0.940717,-0.34089,-1.141058,1.869304
-0.830541,-1.32347,-0.982794,0.089852,1.413601
-0.655167,-1.091727,-0.155922,2.374657,-1.414917
-0.085894,1.835697,-1.370105,-0.813685,1.399462
-0.206955,2.043603,-1.394892,-0.756144,-0.386803
-0.628988,-0.783497,-0.037786,1.050566,-0.136583
-1.449248,-2.348895,0.304092,-1.165151,-0.691604
0.233956,-0.768029,1.192846,1.26826,1.175816
-0.546084,-0.085148,1.484115,-1.23363,-0.609038
-0.668156,-0.910332,1.324644,0.603426,0.920011
2.274584,-1.784521,-0.950446,-0.609173,0.096585
-0.688535,0.142239,0.575674,0.171654,-0.517559
-0.824056,-1.127956,-0.390331,0.371302,-0.136583
-0.107822,-0.276722,-0.444338,-0.625974,-0.016293
0.132198,1.222907,-1.355596,-0.754312,-0.136583
-0.717631,-0.669305,0.030494,-1.003501,2.452118
1.709564,-1.753989,-0.594316,-0.279228,-0.283982
-0.353587,-0.94253,1.026188,0.827135,-0.762208
0.170193,0.955157,0.583767,0.230945,1.350714
-0.719961,0.129314,0.672115,0.135537,-0.444233
-0.548966,-0.041356,0.948981,0.540803,-0.841738
0.269124,0.850206,-0.163813,1.434104,-0.759963
1.434705,0.0553,-1.007624,-0.275108,-0.244711
-0.148865,-0.519594,1.357126,-1.352991,-1.324154
-1.782319,-0.911734,-0.646438,-0.315162,-0.278753
-0.695883,0.007196,0.569018,0.132302,-0.478188
3.122102,0.25289,-1.022822,-0.557663,-0.192987
-0.285906,-0.617273,1.373486,-1.058811,0.978662
-0.225536,1.235632,-1.391293,-0.7607,-0.311997
-1.210201,2.164418,-1.517923,-0.893144,-0.423351
0.713629,1.762342,-1.341333,-0.725605,-0.347105
0.170272,0.794052,0.078163,1.15178,-0.838955
-0.839037,-1.118049,-0.377525,0.810902,-0.836738
-0.5222,2.002067,-1.298335,1.040259,-0.812696
0.325381,1.46544,-1.20162,-0.686184,0.177822
-0.783715,-0.742509,-0.33527,-0.13168,1.453108
1.973151,-1.068695,0.086328,1.333016,-0.78117
-0.064419,1.487178,0.162034,-0.902691,-0.447588
2.615378,-1.789749,-0.947421,-0.584499,-0.223659
-0.862127,-1.042468,-0.46881,0.102272,0.902037
-0.526022,0.48627,-1.260318,-0.94142,0.947506
0.632276,0.048626,-0.301203,-0.017673,-0.616734
2.21934,-1.760521,-0.935924,-0.576372,-0.215434
0.19098,-0.176776,-0.473324,-0.603009,-0.028004
-0.739644,-0.825859,-0.249858,0.925147,-0.136583
-0.066046,0.646471,0.112213,0.071456,0.381736
-0.76122,-0.001746,1.630944,-1.530166,-0.745348
-0.253071,1.16445,-1.413491,-0.749991,-0.346485
-0.59909,-0.298001,0.009317,1.848476,2.176242
1.451101,-0.653112,-0.991421,-0.59915,-0.065323
-0.568447,2.019727,-1.351157,-0.792967,-0.400075
-0.505971,0.07544,-2.000898,-1.276697,-0.984634
1.908089,-0.618868,-0.640538,-0.385404,-0.216283
-0.743413,-0.915945,1.154615,-1.661641,-0.809268
-0.584468,-0.294464,1.899814,-1.284678,0.693874
0.006521,1.054434,0.26168,1.10735,-0.894462
-0.58753,-0.085184,0.896757,1.164937,-1.219712
-0.417897,0.795063,0.464126,0.261952,-0.505647
-0.111786,0.389085,-1.219461,-0.674864,0.039254
-0.654845,-1.106432,-0.167056,2.29166,-1.516672
-0.685054,-0.702056,1.839755,0.946917,1.932557
0.231103,-0.052025,0.352967,0.012943,0.267869
-0.386753,0.730531,0.818112,1.544721,-0.9635
-0.661299,-0.842073,-0.167368,-1.273178,-0.136583
-0.483638,-0.27013,2.123363,-1.50307,-0.723231
-0.793144,-1.079567,-0.338574,1.141963,-0.136583
2.939088,-1.807899,-0.936601,-0.40359,-0.226508
-0.58649,-0.156424,0.294659,0.98168,2.327904
-0.722317,-0.792582,0.725215,0.279453,2.147942
-0.184965,0.512684,0.24315,-0.169314,0.124525
-0.24835,1.107145,0.768092,1.09408,-0.616164
-0.227011,-0.243164,0.740905,1.115535,2.174852
-0.224209,1.618826,-1.279587,-0.169439,-0.617489
-0.524101,2.10246,0.06836,0.378557,-0.136583
-0.755019,-0.406275,0.054751,0.789082,-0.739565
-0.873455,-1.673834,-0.364282,-1.012337,-0.136583
-0.576503,0.541225,-0.122729,-0.181981,-0.375113
0.271045,1.528221,-1.203189,-0.684978,0.163471
0.128455,1.526224,-1.30147,-0.96426,1.107825
-0.552192,-0.67017,0.001147,2.261931,3.179906
3.335825,-1.054289,-0.93471,-0.588374,-0.045485
-0.495151,-0.341215,1.671077,0.90265,0.871724
-0.34164,1.070179,-1.428358,-0.064227,-0.136583
0.431503,0.455767,-1.122044,-0.65297,-0.241361
-0.786055,-0.641559,1.067834,1.001591,-0.136583
1.301229,-0.824095,-0.941607,-0.324525,-0.494884
-0.372699,0.777813,-1.681368,-0.940345,0.241246
-0.478808,-0.364271,1.237646,-1.104247,-0.561314
0.051413,1.289765,1.000179,0.245619,-0.457066
-0.528298,-0.449842,0.146706,1.394256,-0.136583
1.970798,-0.122396,-1.087029,-0.609316,-0.136583
0.447911,0.705362,-0.312636,0.30401,1.02069
2.388147,-0.895977,-0.93897,-0.583151,-0.218488
0.058962,1.304593,-1.336331,-0.749585,-0.35716
-0.224321,1.324204,-1.346208,-0.097944,-0.373122
1.310859,-0.044082,0.458496,0.844021,-0.63146
1.076863,1.113419,-1.340886,-0.217541,-0.402579
-0.162705,-0.708112,1.156636,1.679644,1.334756
-0.360702,0.968294,-1.170113,-0.263066,0.243737
-0.524636,0.283687,1.308997,-1.076458,-0.625653
-0.008752,0.945875,-1.317402,-0.930258,2.349742
-0.785084,-1.019048,-0.311302,2.247619,-1.719613
2.328803,-0.633976,0.613537,-0.826647,-0.316493
-0.119055,0.796778,0.214,-0.822972,0.22731
-0.19858,1.686765,-1.347614,-0.80143,-0.379143
-0.474089,0.028968,0.059873,0.033007,-0.375259
3.284214,-0.764791,-0.975088,-0.619727,-0.234405
-0.468361,-0.812579,0.151765,0.998465,-0.136583
-0.776768,-0.86836,0.167773,1.573421,-1.438254
-0.266418,0.79276,-1.291216,0.1102,1.207214
-0.398418,2.313409,-1.493665,-0.862264,-0.404075
0.694193,0.317621,-1.094014,-0.627604,0.023189
-0.513939,0.496387,1.212555,0.77575,1.490888
-0.655099,1.001277,0.441369,-1.168501,-0.559776
-0.598055,-0.248287,0.461587,1.167059,-1.820674
-0.437492,-0.315892,1.066386,0.682746,1.474264
-0.749836,-0.426544,1.621403,0.664088,-0.136583
-0.541989,0.599647,-0.229826,-0.796724,-0.336464
0.297911,0.873765,-0.201331,1.333857,-0.753821
-0.463145,2.072309,-1.341855,-0.737025,-0.503875
-0.618601,0.396617,0.211014,0.017442,-0.439633
-0.810518,-0.928357,-1.758617,2.11345,-1.869512
-0.709312,0.226981,0.027468,0.290768,-0.136583
1.420952,-0.949852,-0.676898,-0.393032,-0.011126
-0.659488,0.068331,0.801039,-1.070319,-0.507738
2.538532,-0.923361,-0.960818,-0.590373,-0.220706
-0.60324,1.328434,-0.125839,-0.808045,0.276688
0.286161,1.174978,-1.350958,-0.184394,0.458512
-0.297562,-0.107368,1.066948,-1.12108,-0.534869
2.510898,-0.791627,-0.96375,-0.392576,-0.222947
-0.3237,1.041403,-1.433166,-0.786542,-0.38078
-0.21472,2.195332,-1.432011,-0.844682,-0.818617
0.357149,1.03111,-0.146693,-0.708148,-0.469178
2.753966,-0.907633,-0.943,-0.581017,-0.202528
0.571908,1.414962,-1.1876,-0.685793,-0.315899
1.949907,-1.101074,-0.391788,-0.621168,-0.257544
-0.698536,-0.818258,-0.188597,1.240728,-0.136583
1.928899,0.077214,-0.121771,0.373837,-0.485286
1.282678,0.013376,-1.09329,-0.358205,-0.250061
1.565852,0.632418,-1.219635,0.7845,-0.612314
-0.594952,-0.053153,-0.236098,-0.114693,-0.136583
-0.710812,-0.75468,0.127718,1.179814,1.087496
0.426705,2.385719,-1.443337,0.148403,-0.618744
1.539755,0.405888,0.303228,-0.867036,-0.369149
0.575076,-0.031157,-0.358784,-0.029477,-0.81546
-0.564228,0.25739,1.479069,-1.321794,0.89337
0.016402,1.389652,0.822046,0.047032,-0.418695
-0.184728,-0.438948,0.851221,-1.034197,0.462539
-0.5038,-0.306065,1.894594,-1.335559,-0.661954
-0.73135,-0.869264,-0.044371,2.205738,-1.453272
-0.767829,-0.007598,0.627109,0.046347,-0.447565
-0.684126,-0.010065,1.265536,-1.165376,-1.000094
0.68405,1.167634,-1.404845,-0.753246,0.037548
2.261274,-0.702203,-0.988885,-0.394903,-0.19901
0.108908,0.389367,-0.524099,-0.349142,-0.019464
1.968725,-1.132654,-0.635663,-0.231046,-0.25538
1.511178,0.455391,0.235197,-0.880085,-0.360909
-0.177967,2.290132,-1.36952,-0.788881,0.468948
-0.859652,-1.088427,-0.368493,-1.377848,3.204732
-0.387643,1.276088,0.803114,0.345245,-0.136583
1.509816,0.790609,0.166357,-0.742237,0.12115
-0.00986,0.336128,-1.153682,-0.273648,-0.288051
-0.322305,-0.252282,0.343998,-1.473071,-1.952674
1.767533,-0.667959,-0.502926,-0.220784,-0.81932
-0.707862,-0.556874,-0.177644,2.214111,-1.760551
-0.748165,-0.964572,0.083582,2.537815,-1.610987
0.311512,-0.112197,-1.119856,-0.648619,-0.241273
-0.798099,-0.936797,0.120792,1.066799,2.124663
0.70606,0.657986,-1.094048,-0.67061,0.081043
0.999458,0.629751,-1.235723,-0.837728,1.476582
0.071627,1.038806,-0.236065,-0.116003,-0.542612
-0.6489,1.486285,-1.253051,-0.201795,0.155613
1.323715,0.080822,0.059933,0.06528,-0.581594
0.971789,-0.61924,-0.929432,-0.419601,-0.055724
-0.503492,-0.922614,0.949435,2.932916,-1.221231
-0.195232,-0.154074,1.208579,-1.135328,0.587066
3.183751,-1.809249,-0.642581,-0.595515,-0.028079
-0.700087,-0.704671,0.305573,2.253595,-1.706573
0.40968,0.088071,-1.059351,-0.618118,0.014264
-0.661381,-0.280071,1.447311,-1.339764,-0.564032
-0.526019,1.174861,-1.170906,-0.685955,-0.276684
1.344327,0.263042,-1.17117,-0.221492,-0.31207
0.233956,-0.768029,1.192716,1.267959,1.176025
1.275377,1.542885,-1.27273,-0.031826,-0.425504
-0.707796,-1.103477,-0.183445,1.50923,1.927207
-0.762345,-0.367343,1.970754,-1.339041,-0.136583
0.120403,1.014801,-1.248901,-0.090036,0.186886
-0.258175,2.079288,-1.28498,-0.121472,1.491929
0.052516,1.728748,-1.319323,-0.750045,-0.348913
0.823535,0.790186,-1.230411,-0.833814,1.368768
-0.641265,0.109245,0.29213,-0.916804,0.240223
0.633417,0.448764,1.265158,-0.961693,-0.401941
0.301148,1.537668,-1.257223,-0.73633,-0.348198
-0.510805,1.960636,-1.368781,-0.039705,0.895041
-0.817653,-0.88071,0.067894,0.439822,-0.136583
1.444242,0.444017,-0.020716,-0.712314,0.135828
-0.541114,-0.254867,2.001799,-1.414503,-0.805844
-0.306126,-0.760102,1.855143,0.716421,0.691456
-0.811749,-0.96892,0.329162,2.435032,-0.136583
1.900578,-1.727498,-0.586735,-0.292539,-0.24373
-0.444152,2.402345,-1.270238,-0.733862,-0.424328
2.097124,-0.207161,0.724621,-0.800926,-0.321689
-0.783434,-0.825049,0.165829,1.817467,-0.933739
-0.804171,-1.081836,-0.480129,0.475018,3.014155
-0.545873,-0.023084,1.724576,-1.319687,0.847329
-0.741952,-0.382761,1.781782,0.711353,-0.849314
0.264943,1.474417,0.108328,0.518445,-0.508951
-0.232063,0.701097,-1.147185,-0.198513,0.317112
-0.548959,-0.920848,0.224535,2.379642,-1.808129
-0.670851,0.007489,1.647456,-1.157877,-0.136583
0.00382,0.292934,0.114067,1.146306,2.463775
-0.575799,0.020367,-0.232084,-0.026057,0.53167
-0.839546,-1.085919,-0.27689,1.354647,-0.136583
1.42122,-0.037984,-0.277818,-0.060724,-0.37093
-0.1965,-0.025716,0.638953,0.744932,2.473591
-0.208894,1.414257,0.397584,-0.921325,-0.136583
-0.812705,-0.839516,-0.29259,0.087557,2.506911
-0.717338,-0.056408,1.172196,-1.225999,-0.542082
3.192765,-1.804381,-0.632428,-0.597434,-0.021639
-0.24345,1.834276,0.109216,-0.898555,1.549553
-0.49787,0.019709,1.624385,-1.406339,-0.136583
1.52981,0.252232,-1.035854,-0.592834,0.019416
0.977018,0.127187,-1.044926,-0.32512,0.094394
0.924824,1.705412,-1.199659,-0.732688,0.272621
-0.188678,0.592256,-0.286907,-0.717171,-0.136583
-0.668409,0.890673,0.997056,0.742015,-0.136583
-0.6553,-0.030146,1.378165,-1.187749,-0.643225
-0.415743,1.708138,0.128958,0.102868,0.284509
-0.383149,-0.630578,-1.999764,-1.755198,-1.49957
0.882029,0.410024,-1.154721,-0.651956,0.051345
0.917569,1.23696,-1.23777,-0.222339,0.146831
3.266478,-1.76747,-0.346613,-0.286127,-0.255633
-0.73002,-0.101399,1.648601,-1.372693,-0.786929
-0.776513,0.027359,0.033599,-0.079464,-0.136583
-0.64385,-0.917078,1.304383,0.755411,0.90932
-0.833215,-0.940148,0.238756,-0.500597,-0.136583
-0.740196,0.182542,1.843364,-1.414466,-0.136583
-0.772347,-0.990765,-0.07446,2.080921,-1.332167
-0.585529,0.929918,0.936976,0.363576,-0.632051
1.125574,0.303709,-0.400169,-0.271959,-0.353859
-0.784892,-1.090759,-0.33122,-1.431357,-0.136583
-0.301496,1.093726,0.636727,-1.143397,-0.525323
0.951294,1.065937,0.356068,0.245743,-0.43611
0.589434,-0.062153,-1.145737,-0.620575,-0.006502
-0.448781,-1.031888,0.127154,0.734561,2.036549
-0.770581,-0.972015,0.077849,1.887721,-1.655834
2.328803,-1.079833,-0.623527,-0.394149,0.051199
-0.560683,-0.093185,0.920367,0.429486,-0.825062
-0.372432,0.79075,1.053927,0.35588,-0.136583
0.633825,0.161051,-1.154817,-0.660343,-0.009524
-0.72679,-0.946156,0.003551,0.394455,1.115094
-0.700357,0.203798,0.644409,-1.013092,0.448257
-0.788518,-1.116878,-0.163882,1.386397,3.139984
-0.564575,-0.421374,1.970959,1.128328,-1.082273
0.03279,0.538112,-0.268529,-0.108351,-0.695982
1.466403,-0.19272,-0.982551,-0.383085,0.009561
-0.707745,0.251456,1.160223,0.395911,-0.136583
-0.729011,-1.05306,-0.220021,-1.710556,2.605674
-0.629208,-0.431371,1.846984,-1.166508,-0.66932
1.289211,-0.525885,-0.61823,-0.297483,0.160544
-0.814111,-1.113744,-0.365767,1.782126,1.950156
-0.508254,-0.299082,1.591611,0.724708,0.8092
2.189237,-1.789394,-0.93966,-0.382506,-0.221637
0.960761,0.847891,-0.200377,1.071846,-0.645878
2.646598,-1.913506,-0.967975,-0.597609,-0.224761
0.553823,-0.189665,-1.668229,-1.249093,-0.685406
-0.525913,-0.553272,0.101096,1.23936,1.969074
-0.765348,-0.823451,-0.161538,2.445703,-1.486376
1.243725,1.488165,-1.175148,-0.687892,-0.328214
2.590364,-1.851106,-0.664349,-0.590408,-0.227808
-0.32323,1.914482,-1.553387,-0.819021,-0.399891
